=== Page 4 ===
款,項,"金
額",,,
3 学校教育指,"244,426","227,436","16,990","14,831",nan,"7,508","222,087",24 積立金,613,学校施設整備基金積立金
導費,nan,nan,nan,nan,nan,nan,nan,4 共済費,"15,953","003 パートタイム会計年度任用職員 190,870
（定数）
外国人英語指導助手 20人
英語指導スーパーバイザー 1人
（定数外）
学校司書 40人
生徒指導サポート員 15人
部活動指導員 10人
スクールソーシャルワーカー 6人
学校訪問指導主事 2人"
,,,,,,,,節,節,"説
明"
,,,,,,,,手数料,"千円
55","千円
005 教育研修センター運営管理事業費 524"
,,,,,,,,筆耕翻訳料,3,運営事務費
,,,,,,,,保険料,"2,346",006 特別支援教育センター運営管理事業費 598
,,,,,,,,13 使用料及び賃,"190,498","運営事務費
004 教育振興助成費 11,921
001 学校区管理事業費 9,921"
,,,,,,,,借料,nan,児童専用路線バス運行（元吉原小学校）
,,,,,,,,17 備品購入費,150,"児童通学用車両運行（旧大淵第二小学校）
遠距離通学者補助金 115
（対象者 通学距離小学校4ｋｍ
・中学校6ｋｍ以上）"
,,,,,,,,及び交付金,nan,"002 その他教育振興助成費 2,000"
,,,,,,,,nan,nan,小中学校単位ＰＴＡ活動事業補助金
,,,,,,,,補助金,"2,115",001 大村教育施設等整備基金積立事業費 586
,,,,,,,,"21 補償、補塡及
び賠償金","2,000","大村教育施設等整備基金積立金
006 学校施設整備基金積立費 27
001 学校施設整備基金積立事業費 27"
,,,,,,,,賠償金,"2,000",学校施設整備基金積立金
,,,,,,,,1 報酬,"167,534","001 給与費 191,284"
,,,,,,,,3 職員手当等,"1,029","001 いじめ問題対策連絡協議会委員 １人
14
002 いじめ問題対策推進委員会委員 ５人
400"
,,,,,,,,"期末手当
勤勉手当","880
149","003 パートタイム会計年度任用職員 190,870
（定数）
外国人英語指導助手 20人
英語指導スーパーバイザー 1人
（定数外）
学校司書 40人
生徒指導サポート員 15人
部活動指導員 10人
スクールソーシャルワーカー 6人
学校訪問指導主事 2人"
,,,,,,,,7 報償費,"1,793","003 パートタイム会計年度任用職員 190,870
（定数）
外国人英語指導助手 20人
英語指導スーパーバイザー 1人
（定数外）
学校司書 40人
生徒指導サポート員 15人
部活動指導員 10人
スクールソーシャルワーカー 6人
学校訪問指導主事 2人"

=== Page 268 ===
目,本年度予算額,前年度予算額,"比
較",本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,nan,千円,千円
目,本年度予算額,前年度予算額,"比
較","特
定
財
源","特
定
財
源","特
定
財
源",一般財源,10 需用費,"2,709","英語教育推進事業
002 教育研究指定校事業費 480"
目,本年度予算額,前年度予算額,"比
較",国県支出金,地方債,その他,一般財源,12 委託料,"29,282","003 教職員研修費 853
001 教職員研修事業費 853
教職員研修"
nan,千円,千円,千円,千円,千円,千円,千円,"負担金
補助金","100
1,702","教育振興基金積立金
006 学習支援事業費 15,492
001 学習成果発表事業費 1,261
読書感想文コンクール、英語弁論大会、
中学校総合体育大会開催"
,,,,,,,,節,節,"説
明"
,,,,,,,,"区
分","金
額","説
明"
,,,,,,,,8 旅費,"7,503",生徒指導アドバイザー 1人
,,,,,,,,nan,nan,"002 教育研究費 34,206"
,,,,,,,,費用弁償,"7,261","001 教育研究事業費 5,021"
,,,,,,,,普通旅費,25,「特色ある教育」等の教育研究
,,,,,,,,特別旅費,217,教育研究教員海外派遣 2人
,,,,,,,,"消耗品費
食糧費
印刷製本費","2,317
268
124","教育研究指定校 4校
003 学校図書館教育推進事業費 24,567
学校図書システム運用管理
004 教育指導管理事業費 1,996
学校指導訪問 ほか"
,,,,,,,,11 役務費,76,"教育研究指定校 4校
003 学校図書館教育推進事業費 24,567
学校図書システム運用管理
004 教育指導管理事業費 1,996
学校指導訪問 ほか"
,,,,,,,,nan,nan,"005 社会科副読本等作成事業費 2,142"
,,,,,,,,保険料,76,小中学校社会科副読本等作成
,,,,,,,,13 使用料及び賃,"12,276","003 教職員研修費 853
001 教職員研修事業費 853
教職員研修"
,,,,,,,,借料,nan,教育研究推進会講師報償 ほか
,,,,,,,,14 工事請負費,"2,100","004 教育研究助成費 1,702
001 教育研究団体助成費 1,702
校長会教育研究補助金 1,118"
,,,,,,,,17 備品購入費,"1,480","004 教育研究助成費 1,702
001 教育研究団体助成費 1,702
校長会教育研究補助金 1,118"
,,,,,,,,"18 負担金、補助
及び交付金","1,802","教頭会教育研究補助金 584
005 教育振興基金積立費 889
001 教育振興基金積立事業費 889"
,,,,,,,,24 積立金,889,"教育振興基金積立金
006 学習支援事業費 15,492
001 学習成果発表事業費 1,261
読書感想文コンクール、英語弁論大会、
中学校総合体育大会開催"
,,,,,,,,nan,nan,戸塚洋二奨励賞表彰 ほか

=== Page 269 ===
目,本年度予算額,前年度予算額,"比
較",本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,"区
分","金
額","説
明"
目,本年度予算額,前年度予算額,"比
較","特
定
財
源","特
定
財
源","特
定
財
源",一般財源,nan,nan,"知能検査（小学校3年生、中学校1年生、
令和9年度就学児）"
目,本年度予算額,前年度予算額,"比
較",国県支出金,地方債,その他,一般財源,nan,nan,校内教育支援センター設置
nan,千円,千円,千円,千円,千円,千円,千円,1 報酬,"176,951","001 給与費 222,658"
4 特別支援教,"237,955","200,585","37,370","5,953",nan,nan,"232,002","通勤手当
時間外勤務手
当
期末手当
勤勉手当","100
300
13,300
3,559","（定数）
特別支援学級（肢体）サポート員 14人
外国人児童生徒指導員 1人
（定数外）
特別支援教育サポート員 53人
特別支援学級サポート員 43人
特別支援教育学習相談員 11人
国際教室専任指導員 7人
外国人児童生徒支援員 6人
中央病院内教室講師 2人
002 特別支援教育振興費 12,081"
育指導費,nan,nan,nan,nan,nan,nan,nan,nan,nan,通級指導教室整備・改修
,,,,,,,,節,節,"説
明"
,,,,,,,,nan,千円,"千円
富士地区教育研究協議会負担金 100"
,,,,,,,,nan,nan,"002 生き方支援事業費 9,998"
,,,,,,,,nan,nan,"学級集団アセスメント（ｉ-ｃｈｅｃｋ）
（小学校5年生、中学校1年生）"
,,,,,,,,nan,nan,中学生リーダー研修会
,,,,,,,,nan,nan,いじめ問題対策推進委員会運営
,,,,,,,,nan,nan,放課後学習支援ボランティア
,,,,,,,,nan,nan,"003 体育支援事業費 4,233"
,,,,,,,,nan,nan,水泳授業外部委託検証
,,,,,,,,2 給料,"6,041","001 就学支援委員会委員 １人
120
002 発達支援委員会委員 １人
76
003 フルタイム会計年度任用職員 ２人
9,982
特別支援専門相談員 1人
社会福祉総合相談員 1人"
,,,,,,,,3 職員手当等,"17,501","001 就学支援委員会委員 １人
120
002 発達支援委員会委員 １人
76
003 フルタイム会計年度任用職員 ２人
9,982
特別支援専門相談員 1人
社会福祉総合相談員 1人"
,,,,,,,,地域手当,242,"004 パートタイム会計年度任用職員 212,480"
,,,,,,,,4 共済費,"13,346","（定数）
特別支援学級（肢体）サポート員 14人
外国人児童生徒指導員 1人
（定数外）
特別支援教育サポート員 53人
特別支援学級サポート員 43人
特別支援教育学習相談員 11人
国際教室専任指導員 7人
外国人児童生徒支援員 6人
中央病院内教室講師 2人
002 特別支援教育振興費 12,081"
,,,,,,,,7 報償費,"2,354","001 特別支援教育事業費 12,081
特別支援教育振興
不登校相談支援"
,,,,,,,,8 旅費,"8,859","001 特別支援教育事業費 12,081
特別支援教育振興
不登校相談支援"
,,,,,,,,費用弁償,"8,827",全日本特別支援教育連盟等負担金 22

=== Page 270 ===
目,本年度予算額,前年度予算額,"比
較",本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,"区
分","金
額","説
明"
目,本年度予算額,前年度予算額,"比
較","特
定
財
源","特
定
財
源","特
定
財
源",一般財源,"消耗品費
食糧費
修繕料","1,954
17
5,100","その他各種団体負担金 27
会議、研修会出席者負担金 61
003 特別支援教育活動費 3,216
001 外国人児童生徒支援事業費 3,216
就学支援"
目,本年度予算額,前年度予算額,"比
較",国県支出金,地方債,その他,一般財源,17 備品購入費,"3,285","国際指導教室運営
（吉原小学校・富士見台小学校・田子浦小学校）"
nan,千円,千円,千円,千円,千円,千円,千円,負担金,297,nan
5 育英奨学費,"13,986","10,217","3,769",nan,nan,"8,298","5,688",補助金,"12,780","育英奨学金 奨学生 106人 12,780
003 育英奨学基金積立費 1,186
001 育英奨学基金積立事業費 1,186"
6 教育プラザ,"17,628","19,163","△1,535",nan,nan,342,"17,286",10 需用費,"5,827","001 教育プラザ管理費 17,628"
費,nan,nan,nan,nan,nan,nan,nan,光熱水費,"4,000",会議、研修会出席者負担金 8
,,,,,,,,節,節,"説
明"
,,,,,,,,特別旅費,"千円
32","千円
全国特別支援学級設置学校長協会負担金 27"
,,,,,,,,10 需用費,"7,071","肢体不自由児宿泊行事サポート員同行費用負担金
160"
,,,,,,,,12 委託料,"1,750","その他各種団体負担金 27
会議、研修会出席者負担金 61
003 特別支援教育活動費 3,216
001 外国人児童生徒支援事業費 3,216
就学支援"
,,,,,,,,14 工事請負費,500,"国際指導教室運営
（吉原小学校・富士見台小学校・田子浦小学校）"
,,,,,,,,18 負担金、補助,297,"国際指導教室運営
（吉原小学校・富士見台小学校・田子浦小学校）"
,,,,,,,,及び交付金,nan,nan
,,,,,,,,1 報酬,20,001 給与費 20
,,,,,,,,"18 負担金、補助
及び交付金","12,780","001 育英奨学生選考委員会委員 ２人
20
002 育英奨学資金事業費 12,780
001 育英奨学資金事業費 12,780"
,,,,,,,,24 積立金,"1,186","育英奨学金 奨学生 106人 12,780
003 育英奨学基金積立費 1,186
001 育英奨学基金積立事業費 1,186"
,,,,,,,,nan,nan,育英奨学基金積立金
,,,,,,,,nan,nan,"001 教育プラザ運営管理事業費 7,825"
,,,,,,,,消耗品費,500,施設光熱水費 ほか
,,,,,,,,修繕料,"1,327","002 教育プラザ施設管理事業費 9,803"

=== Page 271 ===
目,本年度予算額,前年度予算額,"比
較",本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,"区
分","金
額","説
明"
目,本年度予算額,前年度予算額,"比
較","特
定
財
源","特
定
財
源","特
定
財
源",一般財源,手数料,26,nan
目,本年度予算額,前年度予算額,"比
較",国県支出金,地方債,その他,一般財源,13 使用料及び賃,160,nan
nan,千円,千円,千円,千円,千円,千円,千円,18 負担金、補助,8,nan
計,"1,587,267","1,387,247","200,020","23,114",0,"52,338","1,511,815",1 報酬,"134,247","001 給与費 198,006"
,,,,,,,,節,節,"説
明"
,,,,,,,,11 役務費,"千円
936","千円
各種設備保守点検 ほか"
,,,,,,,,通信運搬費,910,nan
,,,,,,,,12 委託料,"10,496",nan
,,,,,,,,借料,nan,nan
,,,,,,,,17 備品購入費,201,nan
,,,,,,,,及び交付金,nan,nan
,,,,,,,,負担金,8,nan
,,,,,,,,3 職員手当等,"32,834","001 パートタイム会計年度任用職員 198,006"
,,,,,,,,nan,nan,（定数）
,,,,,,,,nan,nan,学校事務 24人
,,,,,,,,nan,nan,用務員 25人
,,,,,,,,期末手当,"28,103",nan
,,,,,,,,nan,nan,"002 小学校運営管理費 348,533"
,,,,,,,,勤勉手当,"4,731",nan
,,,,,,,,4 共済費,"26,125","001 小学校運営管理事業費 18,332
メール等による緊急連絡網"
,,,,,,,,7 報償費,"1,175","卒業記念品、給食生ごみ処理、
印刷機借上 ほか"
,,,,,,,,8 旅費,"5,682","002 小学校管理備品整備事業費 31,938"
,,,,,,,,nan,nan,教室用机・椅子、遊具等大型管理備品整備

1 小学校管理,"805,378","775,010","30,368","2,466","22,500","26,465","753,947",,,
費,nan,nan,nan,nan,nan,nan,nan,,,

=== Page 272 ===
目,本年度予算額,前年度予算額,"比
較",本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,費用弁償,"千円
5,500","千円
003 小学校教材整備事業費 6,600"
目,本年度予算額,前年度予算額,"比
較","特
定
財
源","特
定
財
源","特
定
財
源",一般財源,食糧費,512,各種設備保守点検
目,本年度予算額,前年度予算額,"比
較",国県支出金,地方債,その他,一般財源,"通信運搬費
手数料","12,477
17,483","不特定緊急維持補修
バリアフリー改修
低学年トイレ洋式化 ほか"
nan,千円,千円,千円,千円,千円,千円,千円,18 負担金、補助,66,nan
,,,,,,,,節,節,"説
明"
,,,,,,,,"区
分","金
額","説
明"
,,,,,,,,普通旅費,170,大型教材、理科教育振興法による教材整備
,,,,,,,,特別旅費,12,"004 各小学校運営費 291,663"
,,,,,,,,10 需用費,"334,213","電話機器更新及び通話録音装置整備
小学校26校への配当運営費
（電気、水道、電話料、図書購入費 ほか）"
,,,,,,,,消耗品費,"52,402","003 小学校施設管理費 258,839"
,,,,,,,,燃料費,"2,500","001 小学校施設管理事業費 109,813"
,,,,,,,,印刷製本費,"14,212",空調設備ＥＳＣＯ事業
,,,,,,,,光熱水費,"156,744",屋外バリアフリートイレ整備（東小学校）
,,,,,,,,修繕料,"107,843",太陽光発電売電用計器取替負担金 50
,,,,,,,,11 役務費,"29,960","会議、研修会出席者負担金 16
002 小学校緊急補修事業費 149,026"
,,,,,,,,12 委託料,"104,782","不特定緊急維持補修
バリアフリー改修
低学年トイレ洋式化 ほか"
,,,,,,,,13 使用料及び賃,"32,668","不特定緊急維持補修
バリアフリー改修
低学年トイレ洋式化 ほか"
,,,,,,,,借料,nan,nan
,,,,,,,,14 工事請負費,"54,550",nan
,,,,,,,,17 備品購入費,"49,076",nan
,,,,,,,,及び交付金,nan,nan
,,,,,,,,負担金,66,nan

=== Page 273 ===
目,本年度予算額,前年度予算額,"比
較",本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,"区
分","金
額","説
明"
目,本年度予算額,前年度予算額,"比
較","特
定
財
源","特
定
財
源","特
定
財
源",一般財源,"期末手当
勤勉手当","3,280
552","（定数）
ＩＣＴ支援員 7人
（定数外）
コミュニティスクールディレクター 26人"
目,本年度予算額,前年度予算額,"比
較",国県支出金,地方債,その他,一般財源,8 旅費,944,"002 小学校教育振興費 224,484
001 小学校教科書整備事業費 170
教師用教科書・指導書"
nan,千円,千円,千円,千円,千円,千円,千円,10 需用費,"4,032","校内ＩＣＴ機器等管理
（ＧＩＧＡﾀﾌﾞﾚｯﾄ端末、ﾌﾟﾛｼﾞｪｸﾀｰ ほか）
高速通信ネットワーク接続管理"
2 小学校教育,"270,198","910,738","△640,540","2,766",nan,"13,156","254,276",食糧費,429,学用品費・給食費等の就学援助
振興費,nan,nan,nan,nan,nan,nan,nan,通信運搬費,"9,501","001 小学校特別支援学級就学奨励事業費 4,279
学用品費・修学旅行費等の就学奨励
004 小学校コミュニティスクール推進費 694"
3 小学校建設,"659,421","929,314","△269,893","112,912","437,100","90,000","19,409","13 使用料及び賃
借料","61,786","001 小学校学校運営協議会運営事業費 694
学校運営協議会 26校"
費,nan,nan,nan,nan,nan,nan,nan,nan,nan,"001 小学校屋内運動場リニューアル事業費 273,400"
,,,,,,,,節,節,"説
明"
,,,,,,,,1 報酬,"千円
32,994","千円
001 給与費 40,741"
,,,,,,,,3 職員手当等,"3,832","001 小学校学校運営協議会委員 ３００人 1,850
002 パートタイム会計年度任用職員 38,891"
,,,,,,,,4 共済費,"2,991","002 小学校教育振興費 224,484
001 小学校教科書整備事業費 170
教師用教科書・指導書"
,,,,,,,,nan,nan,"002 小学校ＩＣＴ教育推進事業費 161,366"
,,,,,,,,費用弁償,944,"校内ＩＣＴ機器等管理
（ＧＩＧＡﾀﾌﾞﾚｯﾄ端末、ﾌﾟﾛｼﾞｪｸﾀｰ ほか）
高速通信ネットワーク接続管理"
,,,,,,,,nan,nan,学習用ソフトウェア運用管理
,,,,,,,,消耗品費,"1,603","003 小学校就学援助事業費 61,731"
,,,,,,,,修繕料,"2,000","004 小学校ふれあい協力員推進事業費 1,217"
,,,,,,,,11 役務費,"9,501","ふれあい協力員 26校
003 小学校特別支援学級振興費 4,279"
,,,,,,,,12 委託料,"88,108","001 小学校特別支援学級就学奨励事業費 4,279
学用品費・修学旅行費等の就学奨励
004 小学校コミュニティスクール推進費 694"
,,,,,,,,19 扶助費,"66,010","001 小学校学校運営協議会運営事業費 694
学校運営協議会 26校"
,,,,,,,,10 需用費,"179,761","001 小学校施設整備費 659,421"
,,,,,,,,修繕料,"179,761","富士第二小学校、富士南小学校
(屋根・外壁・内壁・床・トイレ改修 ほか)"

=== Page 274 ===
目,本年度予算額,前年度予算額,"比
較",本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,"区
分","金
額","説
明"
目,本年度予算額,前年度予算額,"比
較","特
定
財
源","特
定
財
源","特
定
財
源",一般財源,14 工事請負費,"447,500","校舎屋上防水・外壁改修（今泉小学校）
校舎外壁改修（富士第二小学校、鷹岡小学校）"
目,本年度予算額,前年度予算額,"比
較",国県支出金,地方債,その他,一般財源,nan,nan,校舎防火設備改修（今泉小学校、富士南小学校）
nan,千円,千円,千円,千円,千円,千円,千円,nan,nan,給食室空調設備設置（岩松北小学校）
計,"1,734,997","2,615,062","△880,065","118,144","459,600","129,621","1,027,632",1 報酬,"76,502","001 給与費 112,690"
,,,,,,,,節,節,"説
明"
,,,,,,,,nan,千円,千円
,,,,,,,,12 委託料,"32,160","002 小学校長寿命化改修事業費 346,621"
,,,,,,,,nan,nan,"校舎内部改修
(今泉小学校、神戸小学校、富士南小学校）"
,,,,,,,,nan,nan,"非常放送設備更新
(元吉原小学校、大淵第一小学校、富士中央小学校、
青葉台小学校）"
,,,,,,,,nan,nan,"給水管布設替え
（大淵第一小学校、富士第一小学校、広見小学校、
丘小学校）"
,,,,,,,,nan,nan,"003 田子浦小学校校舎改築事業費 39,400"
,,,,,,,,nan,nan,基本設計（設計・施工一括発注）
,,,,,,,,3 職員手当等,"18,713","001 パートタイム会計年度任用職員 112,690"
,,,,,,,,nan,nan,（定数）
,,,,,,,,nan,nan,学校事務 13人
,,,,,,,,nan,nan,用務員 15人
,,,,,,,,期末手当,"16,017",nan
,,,,,,,,nan,nan,"002 中学校運営管理費 212,769"
,,,,,,,,勤勉手当,"2,696",nan
,,,,,,,,4 共済費,"14,875","001 中学校運営管理事業費 15,346
メール等による緊急連絡網"
,,,,,,,,7 報償費,"1,175","卒業記念品、給食生ごみ処理、
印刷機借上 ほか"
,,,,,,,,8 旅費,"3,145","002 中学校管理備品整備事業費 15,332"
,,,,,,,,nan,nan,教室用机・椅子、体育器具等
,,,,,,,,nan,nan,大型管理備品整備
,,,,,,,,費用弁償,"3,075","003 中学校教材整備事業費 4,739"

1 中学校管理,"458,454","468,808","△10,354","1,916","6,649","449,889",,,
費,nan,nan,nan,nan,nan,nan,,,

=== Page 275 ===
目,本年度予算額,前年度予算額,"比
較",本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,"区
分","金
額","説
明"
目,本年度予算額,前年度予算額,"比
較","特
定
財
源","特
定
財
源","特
定
財
源",一般財源,燃料費,"1,832","003 中学校施設管理費 132,995"
目,本年度予算額,前年度予算額,"比
較",国県支出金,地方債,その他,一般財源,11 役務費,"16,896","002 中学校緊急補修事業費 64,209
不特定緊急維持補修"
nan,千円,千円,千円,千円,千円,千円,千円,12 委託料,"63,749",nan
2 中学校教育,"193,416","567,024","△373,608","5,144",nan,"7,348","180,924",15 原材料費,"2,450",nan
振興費,nan,nan,nan,nan,nan,nan,nan,"期末手当
勤勉手当","1,879
317","（定数）
ＩＣＴ支援員 4人
（定数外）
コミュニティスクールディレクター 15人"
,,,,,,,,節,節,"説
明"
,,,,,,,,普通旅費,"千円
70","千円
大型教材、理科教育振興法による教材整備"
,,,,,,,,10 需用費,"178,597","004 各中学校運営費 177,352
電話機器更新及び通話録音装置整備"
,,,,,,,,消耗品費,"34,448","中学校15校への配当運営費
（電気、水道、電話料、図書購入費 ほか）"
,,,,,,,,印刷製本費,"9,170","001 中学校施設管理事業費 68,786"
,,,,,,,,光熱水費,"90,038",各種設備保守点検
,,,,,,,,修繕料,"43,109",空調設備ＥＳＣＯ事業
,,,,,,,,通信運搬費,"7,091",バリアフリー改修 ほか
,,,,,,,,手数料,"9,805",nan
,,,,,,,,13 使用料及び賃,"21,542",nan
,,,,,,,,借料,nan,nan
,,,,,,,,14 工事請負費,"28,300",nan
,,,,,,,,17 備品購入費,"32,510",nan
,,,,,,,,1 報酬,"19,144","001 給与費 23,551"
,,,,,,,,3 職員手当等,"2,196","001 中学校学校運営協議会委員 １８０人 1,110
002 パートタイム会計年度任用職員 22,441"
,,,,,,,,4 共済費,"1,679","002 中学校教育振興費 160,259
001 中学校教科書整備事業費 3,877"

=== Page 276 ===
目,本年度予算額,前年度予算額,"比
較",本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,"区
分","金
額","説
明"
目,本年度予算額,前年度予算額,"比
較","特
定
財
源","特
定
財
源","特
定
財
源",一般財源,10 需用費,"6,219","校内ＩＣＴ機器等管理
（ＧＩＧＡﾀﾌﾞﾚｯﾄ端末、ﾌﾟﾛｼﾞｪｸﾀｰ ほか）
高速通信ネットワーク接続管理"
目,本年度予算額,前年度予算額,"比
較",国県支出金,地方債,その他,一般財源,修繕料,"1,360",004 中学校ふれあい協力員推進事業費 582
nan,千円,千円,千円,千円,千円,千円,千円,"13 使用料及び賃
借料","32,782","学用品費・給食費等の就学奨励
004 中学校コミュニティスクール推進費 416
001 中学校学校運営協議会運営事業費 416
学校運営協議会 15校"
3 中学校建設,"584,060","643,740","△59,680","59,509","400,000","80,000","44,551",19 扶助費,"76,576",nan
費,nan,nan,nan,nan,nan,nan,nan,11 役務費,"6,562","校舎外壁改修（吉原第二中学校）
校舎内部改修（吉原第一中学校）"
,,,,,,,,節,節,"説
明"
,,,,,,,,8 旅費,"千円
558","千円
教師用教科書・指導書"
,,,,,,,,nan,nan,"002 中学校ＩＣＴ教育推進事業費 86,614"
,,,,,,,,費用弁償,558,"校内ＩＣＴ機器等管理
（ＧＩＧＡﾀﾌﾞﾚｯﾄ端末、ﾌﾟﾛｼﾞｪｸﾀｰ ほか）
高速通信ネットワーク接続管理"
,,,,,,,,nan,nan,学習用ソフトウェア運用管理
,,,,,,,,消耗品費,"4,607","003 中学校就学援助事業費 67,386"
,,,,,,,,食糧費,252,学用品費・給食費等の就学援助
,,,,,,,,11 役務費,"5,204","ふれあい協力員 15校
005 中学校体育推進助成費 1,800"
,,,,,,,,通信運搬費,"5,204","中学校体育連盟大会開催等補助金
003 中学校特別支援学級振興費 9,190
001 中学校特別支援学級就学奨励事業費 9,190"
,,,,,,,,12 委託料,"47,258","中学校体育連盟大会開催等補助金
003 中学校特別支援学級振興費 9,190
001 中学校特別支援学級就学奨励事業費 9,190"
,,,,,,,,18 負担金、補助,"1,800","学用品費・給食費等の就学奨励
004 中学校コミュニティスクール推進費 416
001 中学校学校運営協議会運営事業費 416
学校運営協議会 15校"
,,,,,,,,及び交付金,nan,nan
,,,,,,,,補助金,"1,800",nan
,,,,,,,,10 需用費,"141,613","001 中学校施設整備費 584,060"
,,,,,,,,nan,nan,"001 中学校長寿命化改修事業費 435,986"
,,,,,,,,修繕料,"141,613",校舎屋上防水・外壁改修（鷹岡中学校）
,,,,,,,,手数料,"6,562","校舎防火設備改修（富士南中学校、鷹岡中学校）
非常放送設備更新"

=== Page 277 ===
目,本年度予算額,前年度予算額,"比
較",本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,節,節,"説
明"
目,本年度予算額,前年度予算額,"比
較","特
定
財
源","特
定
財
源","特
定
財
源",一般財源,12 委託料,"千円
142,972","千円
(岩松中学校、富士南中学校）"
目,本年度予算額,前年度予算額,"比
較",国県支出金,地方債,その他,一般財源,nan,nan,給食室改修（富士中学校）
nan,千円,千円,千円,千円,千円,千円,千円,nan,nan,"002 吉原第一中学校武道場建設事業費 148,074"
計,"1,235,930","1,679,572","△443,642","66,569","400,000","93,997","675,364",nan,nan,既存校舎棟改修 ほか
,,,,,,,,"区
分","金
額","説
明"
,,,,,,,,14 工事請負費,"292,913","給水管布設替え
(吉原第二中学校、富士南中学校）"
,,,,,,,,nan,nan,"給食室空調設備設置
(吉原第一中学校、吉原第三中学校、富士中学校）"
,,,,,,,,nan,nan,南校舎解体
,,,,,,,,1 報酬,"52,174","001 給与費 728,193"
,,,,,,,,2 給料,"339,931","001 高等学校学校運営協議会委員 ８人
102"
,,,,,,,,3 職員手当等,"217,138","002 一般職 ７２人 660,662
003 パートタイム会計年度任用職員 67,429"
,,,,,,,,"管理職手当
扶養手当
地域手当
住居手当
通勤手当","3,192
9,300
14,097
5,733
13,710","（定数）
事務補助 3人
施設管理員 4人
図書館司書 1人
外国語指導助手 1人
（定数外）
部活動講師 17人
非常勤講師 10人
保健室サポート員 2人
カウンセラー 1人
施設管理指導員 1人
ＩＣＴ支援員 1人"
,,,,,,,,特殊勤務手当,"9,779",nan
,,,,,,,,nan,nan,"002 高等学校運営管理費 81,747"
,,,,,,,,時間外勤務手,"2,930",nan
,,,,,,,,nan,nan,"001 高等学校運営管理事業費 47,708"
,,,,,,,,当,nan,nan
,,,,,,,,nan,nan,光熱水費、消耗品、その他運営管理
,,,,,,,,休日勤務手当,50,nan
,,,,,,,,nan,nan,理科教育振興法による教材整備
,,,,,,,,宿日直手当,"1,600",nan
,,,,,,,,nan,nan,教職員勤怠管理システム導入
,,,,,,,,期末手当,"85,546",nan
,,,,,,,,nan,nan,"海外探究研修教員分負担金 4,320"

1 高等学校総,"836,164","1,015,831","△179,667",100,"93,980","742,084",,,
務費,nan,nan,nan,nan,nan,nan,,,

=== Page 278 ===
目,本年度予算額,前年度予算額,"比
較",本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,本 年 度 予 算 額 の 財 源 内 訳,nan,千円,千円
目,本年度予算額,前年度予算額,"比
較","特
定
財
源","特
定
財
源","特
定
財
源",一般財源,"8 旅費
費用弁償","6,780
3,368","機器借上
校務用パソコンシステム
（パソコン81台 ほか）
授業用パソコンシステム
（パソコン84台 ほか）
校内無線ネットワーク"
目,本年度予算額,前年度予算額,"比
較",国県支出金,地方債,その他,一般財源,11 役務費,"1,750","屋外運動場等コンクリート柱診断
電話機器更新及び通話録音装置整備
空調・照明設備等ＥＳＣＯ事業
設備保守点検、施設修繕 ほか
004 高等学校教育推進費 2,535
001 高等学校教育推進事業費 2,535
学校運営協議会運営
教員研修"
nan,千円,千円,千円,千円,千円,千円,千円,12 委託料,"28,866",nan
,,,,,,,,節,節,"説
明"
,,,,,,,,"区
分","金
額","説
明"
,,,,,,,,勤勉手当,"66,691",ＪＥＴプログラム会費等負担金 417
,,,,,,,,教員特別手当,"4,510",入学者選抜ウェブ出願システム負担金 306
